,train,val,test
0,slide_0,slide_410,slide_408
1,slide_106,slide_276,slide_409
2,slide_107,slide_140,slide_223
3,slide_109,slide_287,slide_354
4,slide_115,slide_484,slide_73
5,slide_12,slide_411,slide_353
6,slide_13,slide_67,slide_87
7,slide_116,slide_68,slide_281
8,slide_117,slide_86,slide_59
9,slide_121,slide_331,slide_280
10,slide_125,slide_44,slide_470
11,slide_126,slide_173,slide_234
12,slide_14,slide_118,slide_348
13,slide_129,slide_334,slide_231
14,slide_130,slide_468,slide_208
15,slide_132,slide_367,slide_137
16,slide_133,slide_145,slide_43
17,slide_134,slide_113,slide_114
18,slide_135,slide_49,slide_352
19,slide_136,slide_79,slide_458
20,slide_138,slide_69,slide_183
21,slide_139,slide_15,slide_313
22,slide_141,slide_55,slide_427
23,slide_143,slide_56,slide_169
24,slide_148,slide_250,slide_360
25,slide_151,slide_405,slide_6
26,slide_153,slide_465,slide_302
27,slide_17,slide_466,slide_267
28,slide_157,slide_486,slide_328
29,slide_158,slide_48,slide_289
30,slide_159,slide_105,slide_147
31,slide_160,slide_210,slide_156
32,slide_161,slide_235,slide_99
33,slide_162,slide_230,slide_286
34,slide_163,slide_399,slide_248
35,slide_166,slide_80,slide_336
36,slide_171,slide_164,slide_108
37,slide_172,slide_385,slide_155
38,slide_174,slide_386,slide_499
39,slide_175,slide_350,slide_277
40,slide_176,slide_483,slide_321
41,slide_177,slide_426,slide_390
42,slide_179,slide_241,slide_27
43,slide_180,slide_265,slide_119
44,slide_181,slide_401,slide_406
45,slide_182,slide_284,
46,slide_185,slide_71,
47,slide_186,,
48,slide_187,,
49,slide_188,,
50,slide_193,,
51,slide_194,,
52,slide_195,,
53,slide_196,,
54,slide_198,,
55,slide_199,,
56,slide_200,,
57,slide_22,,
58,slide_201,,
59,slide_203,,
60,slide_204,,
61,slide_206,,
62,slide_207,,
63,slide_2,,
64,slide_213,,
65,slide_215,,
66,slide_216,,
67,slide_217,,
68,slide_218,,
69,slide_219,,
70,slide_221,,
71,slide_222,,
72,slide_225,,
73,slide_226,,
74,slide_228,,
75,slide_229,,
76,slide_232,,
77,slide_233,,
78,slide_240,,
79,slide_242,,
80,slide_243,,
81,slide_251,,
82,slide_255,,
83,slide_259,,
84,slide_262,,
85,slide_263,,
86,slide_264,,
87,slide_266,,
88,slide_268,,
89,slide_271,,
90,slide_272,,
91,slide_273,,
92,slide_274,,
93,slide_279,,
94,slide_282,,
95,slide_283,,
96,slide_291,,
97,slide_294,,
98,slide_295,,
99,slide_296,,
100,slide_298,,
101,slide_299,,
102,slide_301,,
103,slide_306,,
104,slide_310,,
105,slide_32,,
106,slide_315,,
107,slide_316,,
108,slide_318,,
109,slide_11,,
110,slide_111,,
111,slide_120,,
112,slide_122,,
113,slide_124,,
114,slide_131,,
115,slide_146,,
116,slide_16,,
117,slide_149,,
118,slide_150,,
119,slide_167,,
120,slide_170,,
121,slide_20,,
122,slide_184,,
123,slide_190,,
124,slide_21,,
125,slide_191,,
126,slide_209,,
127,slide_211,,
128,slide_23,,
129,slide_214,,
130,slide_25,,
131,slide_237,,
132,slide_238,,
133,slide_239,,
134,slide_246,,
135,slide_26,,
136,slide_252,,
137,slide_253,,
138,slide_256,,
139,slide_257,,
140,slide_258,,
141,slide_260,,
142,slide_269,,
143,slide_270,,
144,slide_28,,
145,slide_29,,
146,slide_285,,
147,slide_30,,
148,slide_297,,
149,slide_300,,
150,slide_31,,
151,slide_303,,
152,slide_305,,
153,slide_307,,
154,slide_308,,
155,slide_311,,
156,slide_312,,
157,slide_314,,
158,slide_317,,
159,slide_319,,
160,slide_33,,
161,slide_325,,
162,slide_327,,
163,slide_335,,
164,slide_340,,
165,slide_1,,
166,slide_110,,
167,slide_112,,
168,slide_123,,
169,slide_127,,
170,slide_128,,
171,slide_142,,
172,slide_144,,
173,slide_152,,
174,slide_154,,
175,slide_165,,
176,slide_18,,
177,slide_19,,
178,slide_168,,
179,slide_178,,
180,slide_189,,
181,slide_192,,
182,slide_197,,
183,slide_202,,
184,slide_205,,
185,slide_212,,
186,slide_220,,
187,slide_24,,
188,slide_224,,
189,slide_227,,
190,slide_236,,
191,slide_244,,
192,slide_245,,
193,slide_247,,
194,slide_249,,
195,slide_254,,
196,slide_261,,
197,slide_275,,
198,slide_278,,
199,slide_288,,
200,slide_290,,
