,train,val,test
0,slide_0,slide_180,slide_359
1,slide_106,slide_181,slide_137
2,slide_109,slide_73,slide_452
3,slide_113,slide_83,slide_454
4,slide_12,slide_268,slide_44
5,slide_13,slide_145,slide_134
6,slide_116,slide_193,slide_115
7,slide_117,slide_219,slide_70
8,slide_121,slide_355,slide_353
9,slide_125,slide_107,slide_118
10,slide_126,slide_443,slide_201
11,slide_14,slide_50,slide_436
12,slide_129,slide_444,slide_437
13,slide_130,slide_445,slide_438
14,slide_132,slide_217,slide_206
15,slide_135,slide_262,slide_151
16,slide_136,slide_370,slide_22
17,slide_15,slide_114,slide_357
18,slide_138,slide_263,slide_368
19,slide_139,slide_264,slide_271
20,slide_140,slide_298,slide_195
21,slide_141,slide_306,slide_462
22,slide_143,slide_221,slide_479
23,slide_148,slide_222,slide_322
24,slide_153,slide_481,slide_472
25,slide_17,slide_133,slide_41
26,slide_157,slide_45,slide_146
27,slide_158,slide_327,slide_307
28,slide_159,slide_400,slide_65
29,slide_160,slide_31,slide_424
30,slide_161,slide_210,slide_405
31,slide_162,slide_491,slide_235
32,slide_163,slide_360,slide_211
33,slide_166,slide_149,slide_312
34,slide_169,slide_36,slide_384
35,slide_171,slide_285,slide_450
36,slide_172,slide_453,slide_93
37,slide_173,slide_190,slide_29
38,slide_174,slide_122,slide_423
39,slide_175,slide_252,slide_127
40,slide_176,slide_253,slide_347
41,slide_177,slide_292,slide_241
42,slide_179,slide_84,slide_356
43,slide_182,slide_27,slide_154
44,slide_183,slide_275,slide_414
45,slide_185,slide_247,slide_178
46,slide_186,slide_8,
47,slide_187,slide_66,
48,slide_188,slide_350,
49,slide_194,,
50,slide_196,,
51,slide_198,,
52,slide_199,,
53,slide_200,,
54,slide_203,,
55,slide_204,,
56,slide_207,,
57,slide_208,,
58,slide_2,,
59,slide_213,,
60,slide_215,,
61,slide_216,,
62,slide_218,,
63,slide_223,,
64,slide_225,,
65,slide_226,,
66,slide_228,,
67,slide_229,,
68,slide_231,,
69,slide_232,,
70,slide_233,,
71,slide_234,,
72,slide_240,,
73,slide_242,,
74,slide_243,,
75,slide_250,,
76,slide_251,,
77,slide_255,,
78,slide_259,,
79,slide_266,,
80,slide_272,,
81,slide_273,,
82,slide_274,,
83,slide_276,,
84,slide_279,,
85,slide_280,,
86,slide_281,,
87,slide_282,,
88,slide_283,,
89,slide_287,,
90,slide_291,,
91,slide_294,,
92,slide_295,,
93,slide_296,,
94,slide_299,,
95,slide_301,,
96,slide_310,,
97,slide_32,,
98,slide_313,,
99,slide_315,,
100,slide_316,,
101,slide_318,,
102,slide_3,,
103,slide_324,,
104,slide_326,,
105,slide_329,,
106,slide_330,,
107,slide_11,,
108,slide_108,,
109,slide_111,,
110,slide_120,,
111,slide_124,,
112,slide_131,,
113,slide_16,,
114,slide_147,,
115,slide_150,,
116,slide_156,,
117,slide_164,,
118,slide_167,,
119,slide_170,,
120,slide_20,,
121,slide_184,,
122,slide_21,,
123,slide_191,,
124,slide_209,,
125,slide_23,,
126,slide_214,,
127,slide_230,,
128,slide_25,,
129,slide_237,,
130,slide_238,,
131,slide_239,,
132,slide_246,,
133,slide_26,,
134,slide_248,,
135,slide_256,,
136,slide_257,,
137,slide_258,,
138,slide_260,,
139,slide_267,,
140,slide_269,,
141,slide_270,,
142,slide_28,,
143,slide_286,,
144,slide_289,,
145,slide_30,,
146,slide_297,,
147,slide_300,,
148,slide_302,,
149,slide_303,,
150,slide_305,,
151,slide_308,,
152,slide_311,,
153,slide_314,,
154,slide_317,,
155,slide_319,,
156,slide_33,,
157,slide_325,,
158,slide_328,,
159,slide_335,,
160,slide_336,,
161,slide_340,,
162,slide_1,,
163,slide_110,,
164,slide_112,,
165,slide_119,,
166,slide_123,,
167,slide_128,,
168,slide_142,,
169,slide_144,,
170,slide_152,,
171,slide_155,,
172,slide_165,,
173,slide_18,,
174,slide_19,,
175,slide_168,,
176,slide_189,,
177,slide_192,,
178,slide_197,,
179,slide_202,,
180,slide_205,,
181,slide_212,,
182,slide_220,,
183,slide_24,,
184,slide_224,,
185,slide_227,,
186,slide_236,,
187,slide_244,,
188,slide_245,,
189,slide_249,,
190,slide_254,,
191,slide_261,,
192,slide_265,,
193,slide_277,,
194,slide_278,,
195,slide_284,,
196,slide_288,,
197,slide_290,,
