,train,val,test
slide_0,True,False,False
slide_106,True,False,False
slide_109,True,False,False
slide_113,True,False,False
slide_114,True,False,False
slide_115,True,False,False
slide_12,True,False,False
slide_13,True,False,False
slide_117,True,False,False
slide_118,True,False,False
slide_121,True,False,False
slide_129,True,False,False
slide_132,True,False,False
slide_135,True,False,False
slide_136,True,False,False
slide_15,True,False,False
slide_137,True,False,False
slide_138,True,False,False
slide_140,True,False,False
slide_141,True,False,False
slide_143,True,False,False
slide_145,True,False,False
slide_151,True,False,False
slide_153,True,False,False
slide_17,True,False,False
slide_157,True,False,False
slide_158,True,False,False
slide_159,True,False,False
slide_161,True,False,False
slide_162,True,False,False
slide_163,True,False,False
slide_169,True,False,False
slide_171,True,False,False
slide_172,True,False,False
slide_173,True,False,False
slide_174,True,False,False
slide_175,True,False,False
slide_177,True,False,False
slide_179,True,False,False
slide_180,True,False,False
slide_181,True,False,False
slide_182,True,False,False
slide_187,True,False,False
slide_188,True,False,False
slide_193,True,False,False
slide_194,True,False,False
slide_195,True,False,False
slide_196,True,False,False
slide_198,True,False,False
slide_199,True,False,False
slide_200,True,False,False
slide_22,True,False,False
slide_201,True,False,False
slide_203,True,False,False
slide_204,True,False,False
slide_206,True,False,False
slide_207,True,False,False
slide_208,True,False,False
slide_2,True,False,False
slide_213,True,False,False
slide_215,True,False,False
slide_216,True,False,False
slide_217,True,False,False
slide_218,True,False,False
slide_219,True,False,False
slide_221,True,False,False
slide_222,True,False,False
slide_225,True,False,False
slide_226,True,False,False
slide_228,True,False,False
slide_229,True,False,False
slide_231,True,False,False
slide_232,True,False,False
slide_233,True,False,False
slide_234,True,False,False
slide_240,True,False,False
slide_242,True,False,False
slide_243,True,False,False
slide_251,True,False,False
slide_255,True,False,False
slide_259,True,False,False
slide_262,True,False,False
slide_263,True,False,False
slide_264,True,False,False
slide_266,True,False,False
slide_268,True,False,False
slide_272,True,False,False
slide_273,True,False,False
slide_274,True,False,False
slide_276,True,False,False
slide_280,True,False,False
slide_281,True,False,False
slide_282,True,False,False
slide_283,True,False,False
slide_287,True,False,False
slide_291,True,False,False
slide_294,True,False,False
slide_295,True,False,False
slide_296,True,False,False
slide_298,True,False,False
slide_299,True,False,False
slide_301,True,False,False
slide_306,True,False,False
slide_310,True,False,False
slide_315,True,False,False
slide_316,True,False,False
slide_318,True,False,False
slide_11,True,False,False
slide_108,True,False,False
slide_111,True,False,False
slide_120,True,False,False
slide_124,True,False,False
slide_131,True,False,False
slide_146,True,False,False
slide_147,True,False,False
slide_149,True,False,False
slide_150,True,False,False
slide_156,True,False,False
slide_164,True,False,False
slide_167,True,False,False
slide_170,True,False,False
slide_20,True,False,False
slide_184,True,False,False
slide_190,True,False,False
slide_21,True,False,False
slide_191,True,False,False
slide_209,True,False,False
slide_210,True,False,False
slide_211,True,False,False
slide_23,True,False,False
slide_214,True,False,False
slide_230,True,False,False
slide_235,True,False,False
slide_25,True,False,False
slide_237,True,False,False
slide_238,True,False,False
slide_239,True,False,False
slide_26,True,False,False
slide_248,True,False,False
slide_252,True,False,False
slide_253,True,False,False
slide_256,True,False,False
slide_257,True,False,False
slide_258,True,False,False
slide_267,True,False,False
slide_269,True,False,False
slide_28,True,False,False
slide_29,True,False,False
slide_285,True,False,False
slide_286,True,False,False
slide_30,True,False,False
slide_297,True,False,False
slide_31,True,False,False
slide_303,True,False,False
slide_307,True,False,False
slide_308,True,False,False
slide_311,True,False,False
slide_312,True,False,False
slide_314,True,False,False
slide_33,True,False,False
slide_325,True,False,False
slide_328,True,False,False
slide_335,True,False,False
slide_1,True,False,False
slide_110,True,False,False
slide_119,True,False,False
slide_127,True,False,False
slide_128,True,False,False
slide_142,True,False,False
slide_144,True,False,False
slide_152,True,False,False
slide_154,True,False,False
slide_155,True,False,False
slide_18,True,False,False
slide_19,True,False,False
slide_168,True,False,False
slide_178,True,False,False
slide_192,True,False,False
slide_197,True,False,False
slide_202,True,False,False
slide_205,True,False,False
slide_212,True,False,False
slide_220,True,False,False
slide_24,True,False,False
slide_224,True,False,False
slide_227,True,False,False
slide_236,True,False,False
slide_241,True,False,False
slide_245,True,False,False
slide_247,True,False,False
slide_249,True,False,False
slide_254,True,False,False
slide_261,True,False,False
slide_275,True,False,False
slide_277,True,False,False
slide_284,True,False,False
slide_288,True,False,False
slide_290,True,False,False
slide_292,True,False,False
slide_223,False,True,False
slide_422,False,True,False
slide_76,False,True,False
slide_160,False,True,False
slide_334,False,True,False
slide_313,False,True,False
slide_271,False,True,False
slide_90,False,True,False
slide_481,False,True,False
slide_166,False,True,False
slide_473,False,True,False
slide_407,False,True,False
slide_469,False,True,False
slide_64,False,True,False
slide_50,False,True,False
slide_134,False,True,False
slide_488,False,True,False
slide_489,False,True,False
slide_462,False,True,False
slide_116,False,True,False
slide_32,False,True,False
slide_133,False,True,False
slide_487,False,True,False
slide_125,False,True,False
slide_126,False,True,False
slide_40,False,True,False
slide_477,False,True,False
slide_430,False,True,False
slide_431,False,True,False
slide_432,False,True,False
slide_16,False,True,False
slide_300,False,True,False
slide_317,False,True,False
slide_474,False,True,False
slide_475,False,True,False
slide_460,False,True,False
slide_57,False,True,False
slide_246,False,True,False
slide_302,False,True,False
slide_327,False,True,False
slide_89,False,True,False
slide_27,False,True,False
slide_189,False,True,False
slide_123,False,True,False
slide_401,False,True,False
slide_66,False,True,False
