,train,val,test
0,normal_001,test_118,normal_081
1,normal_002,normal_046,test_115
2,normal_004,normal_129,normal_011
3,normal_005,test_123,patient_046_node_0
4,normal_006,test_015,patient_046_node_1
5,normal_007,normal_146,patient_046_node_2
6,normal_009,test_056,patient_046_node_3
7,normal_013,test_047,patient_046_node_4
8,normal_015,normal_043,normal_037
9,normal_016,normal_056,normal_108
10,normal_017,normal_042,normal_091
11,normal_018,normal_014,normal_087
12,normal_020,test_042,normal_019
13,normal_021,normal_127,patient_054_node_0
14,normal_022,normal_088,patient_054_node_1
15,normal_023,normal_068,patient_054_node_2
16,normal_024,normal_010,patient_054_node_3
17,normal_025,normal_026,patient_054_node_4
18,normal_027,normal_147,test_018
19,normal_028,normal_012,patient_003_node_0
20,normal_029,patient_064_node_0,patient_003_node_1
21,normal_030,patient_064_node_1,patient_003_node_2
22,normal_031,patient_064_node_2,patient_003_node_3
23,normal_032,patient_064_node_3,patient_003_node_4
24,normal_033,patient_064_node_4,normal_119
25,normal_034,patient_078_node_0,normal_103
26,normal_035,patient_078_node_1,normal_073
27,normal_036,patient_078_node_2,normal_123
28,normal_038,patient_078_node_3,patient_004_node_0
29,normal_039,patient_078_node_4,patient_004_node_1
30,normal_040,normal_153,patient_004_node_2
31,normal_041,normal_142,patient_004_node_3
32,normal_044,normal_050,patient_004_node_4
33,normal_045,patient_071_node_0,normal_057
34,normal_047,patient_071_node_1,normal_077
35,normal_048,patient_071_node_2,normal_130
36,normal_051,patient_071_node_3,normal_008
37,normal_052,patient_071_node_4,test_095
38,normal_053,normal_113,patient_050_node_0
39,normal_054,test_078,patient_050_node_1
40,normal_055,test_014,patient_050_node_2
41,normal_058,normal_003,patient_050_node_3
42,normal_059,patient_099_node_0,patient_050_node_4
43,normal_060,patient_099_node_1,test_072
44,normal_061,patient_099_node_2,test_091
45,normal_062,patient_099_node_3,patient_015_node_0
46,normal_063,patient_099_node_4,patient_015_node_1
47,normal_064,test_038,patient_015_node_2
