,train,val,test
normal_003,True,False,False
normal_004,True,False,False
normal_005,True,False,False
normal_007,True,False,False
normal_008,True,False,False
normal_010,True,False,False
normal_011,True,False,False
normal_012,True,False,False
normal_013,True,False,False
normal_016,True,False,False
normal_017,True,False,False
normal_018,True,False,False
normal_019,True,False,False
normal_020,True,False,False
normal_021,True,False,False
normal_022,True,False,False
normal_023,True,False,False
normal_024,True,False,False
normal_025,True,False,False
normal_026,True,False,False
normal_027,True,False,False
normal_028,True,False,False
normal_031,True,False,False
normal_032,True,False,False
normal_033,True,False,False
normal_034,True,False,False
normal_035,True,False,False
normal_036,True,False,False
normal_039,True,False,False
normal_040,True,False,False
normal_041,True,False,False
normal_042,True,False,False
normal_043,True,False,False
normal_044,True,False,False
normal_046,True,False,False
normal_047,True,False,False
normal_048,True,False,False
normal_050,True,False,False
normal_051,True,False,False
normal_052,True,False,False
normal_053,True,False,False
normal_054,True,False,False
normal_055,True,False,False
normal_056,True,False,False
normal_057,True,False,False
normal_058,True,False,False
normal_059,True,False,False
normal_060,True,False,False
normal_061,True,False,False
normal_062,True,False,False
normal_063,True,False,False
normal_064,True,False,False
normal_065,True,False,False
normal_066,True,False,False
normal_067,True,False,False
normal_068,True,False,False
normal_069,True,False,False
normal_070,True,False,False
normal_071,True,False,False
normal_072,True,False,False
normal_073,True,False,False
normal_074,True,False,False
normal_075,True,False,False
normal_076,True,False,False
normal_077,True,False,False
normal_078,True,False,False
normal_079,True,False,False
normal_080,True,False,False
normal_081,True,False,False
normal_083,True,False,False
normal_084,True,False,False
normal_087,True,False,False
normal_088,True,False,False
normal_089,True,False,False
normal_090,True,False,False
normal_091,True,False,False
normal_092,True,False,False
normal_095,True,False,False
normal_096,True,False,False
normal_098,True,False,False
normal_099,True,False,False
normal_100,True,False,False
normal_101,True,False,False
normal_102,True,False,False
normal_104,True,False,False
normal_105,True,False,False
normal_106,True,False,False
normal_107,True,False,False
normal_108,True,False,False
normal_109,True,False,False
normal_111,True,False,False
normal_112,True,False,False
normal_115,True,False,False
normal_116,True,False,False
normal_117,True,False,False
normal_118,True,False,False
normal_119,True,False,False
normal_120,True,False,False
normal_121,True,False,False
normal_122,True,False,False
normal_123,True,False,False
normal_124,True,False,False
normal_125,True,False,False
normal_127,True,False,False
normal_128,True,False,False
normal_131,True,False,False
normal_133,True,False,False
normal_134,True,False,False
normal_135,True,False,False
normal_138,True,False,False
normal_139,True,False,False
normal_140,True,False,False
normal_142,True,False,False
normal_143,True,False,False
normal_144,True,False,False
normal_145,True,False,False
normal_146,True,False,False
normal_147,True,False,False
normal_148,True,False,False
normal_149,True,False,False
normal_150,True,False,False
normal_152,True,False,False
normal_153,True,False,False
normal_155,True,False,False
normal_156,True,False,False
patient_008_node_0,True,False,False
patient_008_node_1,True,False,False
patient_008_node_2,True,False,False
patient_008_node_3,True,False,False
patient_008_node_4,True,False,False
patient_010_node_0,True,False,False
patient_010_node_1,True,False,False
patient_010_node_2,True,False,False
patient_010_node_3,True,False,False
patient_010_node_4,True,False,False
patient_011_node_0,True,False,False
patient_011_node_1,True,False,False
patient_011_node_2,True,False,False
patient_011_node_3,True,False,False
patient_011_node_4,True,False,False
patient_012_node_0,True,False,False
patient_012_node_1,True,False,False
patient_012_node_2,True,False,False
patient_012_node_3,True,False,False
patient_012_node_4,True,False,False
patient_016_node_0,True,False,False
patient_016_node_1,True,False,False
patient_016_node_2,True,False,False
patient_016_node_3,True,False,False
patient_016_node_4,True,False,False
patient_021_node_0,True,False,False
patient_021_node_1,True,False,False
patient_021_node_2,True,False,False
patient_021_node_3,True,False,False
patient_021_node_4,True,False,False
patient_022_node_0,True,False,False
patient_022_node_1,True,False,False
patient_022_node_2,True,False,False
patient_022_node_3,True,False,False
patient_022_node_4,True,False,False
patient_027_node_0,True,False,False
patient_027_node_1,True,False,False
patient_027_node_2,True,False,False
patient_027_node_3,True,False,False
patient_027_node_4,True,False,False
patient_029_node_0,True,False,False
patient_029_node_1,True,False,False
patient_029_node_2,True,False,False
patient_029_node_3,True,False,False
patient_029_node_4,True,False,False
patient_038_node_0,True,False,False
patient_038_node_1,True,False,False
patient_038_node_2,True,False,False
patient_038_node_3,True,False,False
patient_038_node_4,True,False,False
patient_039_node_0,True,False,False
patient_039_node_1,True,False,False
patient_039_node_2,True,False,False
patient_039_node_3,True,False,False
patient_039_node_4,True,False,False
patient_048_node_0,True,False,False
patient_048_node_1,True,False,False
patient_048_node_2,True,False,False
patient_048_node_3,True,False,False
patient_048_node_4,True,False,False
patient_060_node_0,True,False,False
patient_060_node_1,True,False,False
patient_060_node_2,True,False,False
patient_060_node_3,True,False,False
patient_060_node_4,True,False,False
patient_062_node_0,True,False,False
patient_062_node_1,True,False,False
patient_062_node_2,True,False,False
patient_062_node_3,True,False,False
patient_062_node_4,True,False,False
patient_063_node_0,True,False,False
patient_063_node_1,True,False,False
patient_063_node_2,True,False,False
patient_063_node_3,True,False,False
patient_063_node_4,True,False,False
