,train,val,test
0,slide_13,slide_226,slide_117
1,slide_112,slide_227,slide_398
2,slide_113,slide_332,slide_42
3,slide_114,slide_385,slide_221
4,slide_116,slide_142,slide_94
5,slide_14,slide_20,slide_179
6,slide_121,slide_261,slide_79
7,slide_122,slide_132,slide_268
8,slide_123,slide_404,slide_260
9,slide_124,slide_452,slide_497
10,slide_128,slide_109,slide_110
11,slide_130,slide_167,slide_459
12,slide_134,slide_267,slide_327
13,slide_135,slide_100,slide_56
14,slide_137,slide_349,slide_456
15,slide_16,slide_350,slide_358
16,slide_141,slide_256,slide_382
17,slide_143,slide_166,slide_476
18,slide_144,slide_82,slide_421
19,slide_145,slide_247,slide_81
20,slide_146,slide_248,slide_491
21,slide_17,slide_378,slide_12
22,slide_150,slide_379,slide_127
23,slide_151,slide_119,slide_200
24,slide_152,slide_480,slide_136
25,slide_153,slide_120,slide_347
26,slide_154,slide_376,slide_118
27,slide_155,slide_133,slide_99
28,slide_156,slide_403,slide_270
29,slide_157,slide_199,slide_341
30,slide_160,slide_445,slide_115
31,slide_161,slide_44,slide_282
32,slide_162,slide_45,slide_283
33,slide_165,slide_139,slide_290
34,slide_168,slide_371,slide_190
35,slide_171,slide_372,slide_255
36,slide_172,slide_309,slide_125
37,slide_173,slide_310,slide_181
38,slide_174,slide_191,slide_15
39,slide_175,slide_192,slide_436
40,slide_176,slide_291,slide_375
41,slide_177,slide_487,slide_499
42,slide_180,slide_488,slide_215
43,slide_21,slide_338,slide_216
44,slide_183,slide_339,slide_381
45,slide_184,slide_22,slide_169
46,slide_185,slide_9,slide_170
47,slide_186,slide_10,slide_351
48,slide_194,slide_475,
49,slide_197,slide_453,
50,slide_202,slide_219,
51,slide_204,slide_220,
52,slide_205,slide_30,
53,slide_207,slide_93,
54,slide_208,slide_32,
55,slide_209,slide_263,
56,slide_210,slide_158,
57,slide_211,slide_159,
58,slide_212,,
59,slide_213,,
60,slide_214,,
61,slide_217,,
62,slide_3,,
63,slide_4,,
64,slide_218,,
65,slide_222,,
66,slide_223,,
67,slide_224,,
68,slide_225,,
69,slide_228,,
70,slide_229,,
71,slide_25,,
72,slide_230,,
73,slide_231,,
74,slide_232,,
75,slide_233,,
76,slide_234,,
77,slide_235,,
78,slide_236,,
79,slide_237,,
80,slide_26,,
81,slide_240,,
82,slide_242,,
83,slide_243,,
84,slide_244,,
85,slide_250,,
86,slide_251,,
87,slide_252,,
88,slide_27,,
89,slide_253,,
90,slide_254,,
91,slide_257,,
92,slide_259,,
93,slide_28,,
94,slide_29,,
95,slide_271,,
96,slide_272,,
97,slide_274,,
98,slide_275,,
99,slide_276,,
100,slide_277,,
101,slide_280,,
102,slide_284,,
103,slide_285,,
104,slide_286,,
105,slide_287,,
106,slide_288,,
107,slide_289,,
108,slide_292,,
109,slide_293,,
110,slide_294,,
111,slide_296,,
112,slide_297,,
113,slide_298,,
114,slide_300,,
115,slide_301,,
116,slide_305,,
117,slide_307,,
118,slide_308,,
119,slide_312,,
120,slide_313,,
121,slide_314,,
122,slide_315,,
123,slide_316,,
124,slide_317,,
125,slide_318,,
126,slide_319,,
127,slide_320,,
128,slide_323,,
129,slide_324,,
130,slide_328,,
131,slide_5,,
132,slide_35,,
133,slide_329,,
134,slide_330,,
135,slide_331,,
136,slide_333,,
137,slide_334,,
138,slide_335,,
139,slide_336,,
140,slide_337,,
141,slide_340,,
142,slide_348,,
143,slide_352,,
144,slide_353,,
145,slide_354,,
146,slide_356,,
147,slide_359,,
148,slide_360,,
149,slide_365,,
150,slide_366,,
151,slide_367,,
152,slide_368,,
153,slide_369,,
154,slide_373,,
155,slide_374,,
156,slide_39,,
157,slide_377,,
158,slide_380,,
159,slide_383,,
160,slide_384,,
161,slide_40,,
162,slide_386,,
163,slide_387,,
164,slide_388,,
165,slide_390,,
166,slide_393,,
167,slide_394,,
168,slide_395,,
169,slide_396,,
170,slide_397,,
171,slide_400,,
172,slide_401,,
173,slide_402,,
174,slide_405,,
175,slide_406,,
176,slide_409,,
177,slide_410,,
178,slide_411,,
179,slide_413,,
180,slide_414,,
181,slide_415,,
182,slide_416,,
183,slide_417,,
184,slide_419,,
185,slide_420,,
186,slide_423,,
187,slide_424,,
188,slide_426,,
189,slide_427,,
190,slide_430,,
191,slide_431,,
192,slide_439,,
193,slide_0,,
194,slide_1,,
