,train,val,test
0,slide_110,slide_403,slide_13
1,slide_112,slide_336,slide_353
2,slide_113,slide_423,slide_59
3,slide_114,slide_366,slide_16
4,slide_116,slide_378,slide_47
5,slide_117,slide_379,slide_109
6,slide_118,slide_12,slide_276
7,slide_14,slide_60,slide_445
8,slide_119,slide_277,slide_209
9,slide_121,slide_388,slide_244
10,slide_122,slide_330,slide_184
11,slide_123,slide_331,slide_459
12,slide_124,slide_173,slide_479
13,slide_128,slide_49,slide_142
14,slide_132,slide_74,slide_224
15,slide_133,slide_442,slide_210
16,slide_134,slide_42,slide_211
17,slide_135,slide_108,slide_400
18,slide_136,slide_21,slide_284
19,slide_137,slide_424,slide_127
20,slide_139,slide_130,slide_81
21,slide_143,slide_46,slide_419
22,slide_144,slide_120,slide_483
23,slide_145,slide_106,slide_8
24,slide_146,slide_207,slide_446
25,slide_17,slide_208,slide_20
26,slide_150,slide_320,slide_448
27,slide_151,slide_285,slide_496
28,slide_152,slide_348,slide_294
29,slide_153,slide_386,slide_416
30,slide_154,slide_222,slide_233
31,slide_155,slide_141,slide_470
32,slide_156,slide_286,slide_471
33,slide_157,slide_36,slide_447
34,slide_160,slide_262,slide_15
35,slide_161,slide_453,slide_203
36,slide_162,slide_85,slide_343
37,slide_165,slide_73,slide_361
38,slide_166,slide_281,slide_362
39,slide_167,slide_322,slide_458
40,slide_168,slide_31,slide_440
41,slide_171,slide_219,slide_115
42,slide_172,slide_220,slide_103
43,slide_174,slide_148,slide_457
44,slide_175,slide_149,slide_425
45,slide_176,slide_355,slide_111
46,slide_177,slide_97,slide_43
47,slide_179,slide_282,slide_193
48,slide_180,slide_283,
49,slide_183,slide_189,
50,slide_185,slide_438,
51,slide_186,,
52,slide_194,,
53,slide_197,,
54,slide_199,,
55,slide_200,,
56,slide_202,,
57,slide_204,,
58,slide_205,,
59,slide_212,,
60,slide_213,,
61,slide_214,,
62,slide_217,,
63,slide_3,,
64,slide_4,,
65,slide_218,,
66,slide_221,,
67,slide_223,,
68,slide_225,,
69,slide_226,,
70,slide_227,,
71,slide_228,,
72,slide_229,,
73,slide_25,,
74,slide_230,,
75,slide_231,,
76,slide_232,,
77,slide_234,,
78,slide_235,,
79,slide_236,,
80,slide_237,,
81,slide_26,,
82,slide_240,,
83,slide_242,,
84,slide_243,,
85,slide_247,,
86,slide_248,,
87,slide_250,,
88,slide_251,,
89,slide_252,,
90,slide_27,,
91,slide_253,,
92,slide_254,,
93,slide_256,,
94,slide_257,,
95,slide_259,,
96,slide_260,,
97,slide_261,,
98,slide_28,,
99,slide_29,,
100,slide_267,,
101,slide_268,,
102,slide_270,,
103,slide_271,,
104,slide_272,,
105,slide_274,,
106,slide_275,,
107,slide_280,,
108,slide_287,,
109,slide_288,,
110,slide_289,,
111,slide_292,,
112,slide_293,,
113,slide_296,,
114,slide_297,,
115,slide_298,,
116,slide_300,,
117,slide_301,,
118,slide_305,,
119,slide_307,,
120,slide_308,,
121,slide_312,,
122,slide_313,,
123,slide_314,,
124,slide_315,,
125,slide_316,,
126,slide_317,,
127,slide_318,,
128,slide_319,,
129,slide_323,,
130,slide_324,,
131,slide_327,,
132,slide_328,,
133,slide_5,,
134,slide_35,,
135,slide_329,,
136,slide_332,,
137,slide_333,,
138,slide_334,,
139,slide_335,,
140,slide_337,,
141,slide_340,,
142,slide_341,,
143,slide_347,,
144,slide_349,,
145,slide_350,,
146,slide_352,,
