,train,val,test
0,slide_0,slide_268,slide_482
1,slide_106,slide_433,slide_391
2,slide_107,slide_434,slide_392
3,slide_109,slide_443,slide_294
4,slide_113,slide_17,slide_295
5,slide_114,slide_160,slide_161
6,slide_12,slide_459,slide_162
7,slide_13,slide_318,slide_263
8,slide_118,slide_47,slide_264
9,slide_121,slide_446,slide_53
10,slide_14,slide_447,slide_94
11,slide_129,slide_195,slide_179
12,slide_133,slide_132,slide_473
13,slide_134,slide_201,slide_348
14,slide_135,slide_59,slide_15
15,slide_137,slide_145,slide_130
16,slide_138,slide_291,slide_228
17,slide_139,slide_324,slide_229
18,slide_140,slide_73,slide_448
19,slide_141,slide_296,slide_116
20,slide_143,slide_355,slide_125
21,slide_148,slide_115,slide_126
22,slide_151,slide_169,slide_136
23,slide_153,slide_490,slide_55
24,slide_157,slide_35,slide_56
25,slide_158,slide_465,slide_117
26,slide_159,slide_480,slide_77
27,slide_163,slide_372,slide_368
28,slide_166,slide_164,slide_203
29,slide_171,slide_214,slide_204
30,slide_172,slide_167,slide_329
31,slide_173,slide_305,slide_330
32,slide_174,slide_302,slide_246
33,slide_175,slide_99,slide_88
34,slide_176,slide_23,slide_405
35,slide_177,slide_335,slide_25
36,slide_180,slide_21,slide_340
37,slide_181,slide_146,slide_230
38,slide_182,slide_265,slide_341
39,slide_183,slide_197,slide_98
40,slide_185,slide_414,slide_52
41,slide_186,slide_288,slide_319
42,slide_187,slide_27,slide_92
43,slide_188,slide_85,slide_328
44,slide_193,slide_84,slide_363
45,slide_194,slide_320,slide_290
46,slide_196,,slide_284
47,slide_198,,slide_154
48,slide_199,,slide_471
49,slide_200,,slide_347
50,slide_22,,slide_416
51,slide_206,,slide_110
52,slide_207,,slide_254
53,slide_208,,
54,slide_2,,
55,slide_213,,
56,slide_215,,
57,slide_216,,
58,slide_217,,
59,slide_218,,
60,slide_219,,
61,slide_221,,
62,slide_222,,
63,slide_223,,
64,slide_225,,
65,slide_226,,
66,slide_231,,
67,slide_232,,
68,slide_233,,
69,slide_234,,
70,slide_240,,
71,slide_242,,
72,slide_243,,
73,slide_250,,
74,slide_251,,
75,slide_255,,
76,slide_259,,
77,slide_262,,
78,slide_266,,
79,slide_271,,
80,slide_272,,
81,slide_273,,
82,slide_274,,
83,slide_276,,
84,slide_279,,
85,slide_280,,
86,slide_281,,
87,slide_282,,
88,slide_283,,
89,slide_287,,
90,slide_298,,
91,slide_299,,
92,slide_301,,
93,slide_306,,
94,slide_310,,
95,slide_32,,
96,slide_313,,
97,slide_315,,
98,slide_316,,
99,slide_322,,
100,slide_3,,
101,slide_326,,
102,slide_331,,
103,slide_11,,
104,slide_108,,
105,slide_111,,
106,slide_120,,
107,slide_122,,
108,slide_124,,
109,slide_131,,
110,slide_16,,
111,slide_147,,
112,slide_149,,
113,slide_150,,
114,slide_156,,
115,slide_170,,
116,slide_20,,
117,slide_184,,
118,slide_190,,
119,slide_191,,
120,slide_209,,
121,slide_210,,
122,slide_211,,
123,slide_235,,
124,slide_237,,
125,slide_238,,
126,slide_239,,
127,slide_26,,
128,slide_248,,
129,slide_252,,
130,slide_253,,
131,slide_256,,
132,slide_257,,
133,slide_258,,
134,slide_260,,
135,slide_267,,
136,slide_269,,
137,slide_270,,
138,slide_28,,
139,slide_29,,
140,slide_285,,
141,slide_286,,
142,slide_289,,
143,slide_30,,
144,slide_297,,
145,slide_300,,
146,slide_31,,
147,slide_303,,
148,slide_307,,
149,slide_308,,
150,slide_311,,
151,slide_312,,
152,slide_314,,
153,slide_317,,
154,slide_33,,
155,slide_325,,
156,slide_327,,
157,slide_336,,
158,slide_342,,
159,slide_1,,
160,slide_112,,
161,slide_119,,
162,slide_123,,
163,slide_127,,
164,slide_128,,
165,slide_142,,
166,slide_144,,
167,slide_152,,
168,slide_155,,
169,slide_165,,
170,slide_18,,
171,slide_19,,
172,slide_168,,
173,slide_178,,
174,slide_189,,
175,slide_192,,
176,slide_202,,
177,slide_205,,
178,slide_212,,
179,slide_220,,
180,slide_24,,
181,slide_224,,
182,slide_227,,
183,slide_236,,
184,slide_241,,
185,slide_244,,
186,slide_245,,
187,slide_247,,
188,slide_249,,
189,slide_261,,
190,slide_275,,
191,slide_277,,
192,slide_278,,
193,slide_292,,
194,slide_293,,
