,train,val,test
0,slide_0,slide_364,slide_117
1,slide_106,slide_173,slide_403
2,slide_107,slide_195,slide_158
3,slide_109,slide_138,slide_268
4,slide_113,slide_12,slide_467
5,slide_114,slide_13,slide_223
6,slide_115,slide_171,slide_228
7,slide_116,slide_172,slide_229
8,slide_118,slide_316,slide_193
9,slide_121,slide_427,slide_179
10,slide_125,slide_34,slide_490
11,slide_126,slide_53,slide_263
12,slide_14,slide_354,slide_264
13,slide_129,slide_176,slide_375
14,slide_132,slide_194,slide_240
15,slide_133,slide_279,slide_255
16,slide_134,slide_468,slide_130
17,slide_135,slide_462,slide_282
18,slide_136,slide_59,slide_283
19,slide_15,slide_433,slide_159
20,slide_137,slide_434,slide_276
21,slide_139,slide_456,slide_492
22,slide_140,slide_457,slide_374
23,slide_141,slide_393,slide_452
24,slide_143,slide_394,slide_339
25,slide_145,slide_157,slide_436
26,slide_148,slide_412,slide_437
27,slide_151,slide_413,slide_438
28,slide_153,slide_324,slide_146
29,slide_17,slide_486,slide_42
30,slide_160,slide_305,slide_319
31,slide_161,slide_384,slide_450
32,slide_162,slide_33,slide_65
33,slide_163,slide_230,slide_190
34,slide_166,slide_102,slide_191
35,slide_169,slide_387,slide_379
36,slide_174,slide_417,slide_380
37,slide_175,slide_424,slide_381
38,slide_177,slide_28,slide_80
39,slide_180,slide_425,slide_405
40,slide_181,slide_341,slide_430
41,slide_182,slide_11,slide_431
42,slide_183,slide_5,slide_432
43,slide_185,slide_290,slide_99
44,slide_186,slide_236,slide_474
45,slide_187,slide_123,slide_475
46,slide_188,slide_499,slide_155
47,slide_196,slide_293,slide_241
48,slide_198,slide_244,slide_37
49,slide_199,slide_423,slide_66
50,slide_200,,slide_119
51,slide_22,,slide_321
52,slide_201,,slide_197
53,slide_203,,slide_265
54,slide_204,,
55,slide_206,,
56,slide_207,,
57,slide_208,,
58,slide_2,,
59,slide_213,,
60,slide_215,,
61,slide_216,,
62,slide_217,,
63,slide_218,,
64,slide_219,,
65,slide_221,,
66,slide_222,,
67,slide_225,,
68,slide_226,,
69,slide_231,,
70,slide_232,,
71,slide_233,,
72,slide_234,,
73,slide_242,,
74,slide_243,,
75,slide_250,,
76,slide_251,,
77,slide_259,,
78,slide_262,,
79,slide_266,,
80,slide_271,,
81,slide_272,,
82,slide_273,,
83,slide_274,,
84,slide_280,,
85,slide_281,,
86,slide_287,,
87,slide_291,,
88,slide_294,,
89,slide_295,,
90,slide_296,,
91,slide_298,,
92,slide_299,,
93,slide_301,,
94,slide_306,,
95,slide_310,,
96,slide_32,,
97,slide_313,,
98,slide_315,,
99,slide_318,,
100,slide_322,,
101,slide_3,,
102,slide_326,,
103,slide_329,,
104,slide_330,,
105,slide_108,,
106,slide_111,,
107,slide_120,,
108,slide_122,,
109,slide_124,,
110,slide_131,,
111,slide_16,,
112,slide_147,,
113,slide_149,,
114,slide_150,,
115,slide_156,,
116,slide_164,,
117,slide_167,,
118,slide_170,,
119,slide_20,,
120,slide_184,,
121,slide_21,,
122,slide_209,,
123,slide_210,,
124,slide_211,,
125,slide_23,,
126,slide_214,,
127,slide_235,,
128,slide_25,,
129,slide_237,,
130,slide_238,,
131,slide_239,,
132,slide_246,,
133,slide_26,,
134,slide_248,,
135,slide_252,,
136,slide_253,,
137,slide_256,,
138,slide_257,,
139,slide_258,,
140,slide_260,,
141,slide_267,,
142,slide_269,,
143,slide_270,,
144,slide_29,,
145,slide_285,,
146,slide_286,,
147,slide_289,,
148,slide_30,,
149,slide_297,,
150,slide_300,,
151,slide_302,,
152,slide_31,,
153,slide_303,,
154,slide_307,,
155,slide_308,,
156,slide_311,,
157,slide_312,,
158,slide_314,,
159,slide_317,,
160,slide_325,,
161,slide_1,,
162,slide_110,,
163,slide_112,,
164,slide_127,,
165,slide_128,,
166,slide_142,,
167,slide_144,,
168,slide_152,,
169,slide_154,,
170,slide_165,,
171,slide_18,,
172,slide_19,,
173,slide_168,,
174,slide_178,,
175,slide_189,,
176,slide_192,,
177,slide_202,,
178,slide_205,,
179,slide_212,,
180,slide_220,,
181,slide_24,,
182,slide_224,,
183,slide_227,,
184,slide_245,,
185,slide_247,,
186,slide_249,,
187,slide_254,,
188,slide_27,,
189,slide_261,,
190,slide_275,,
191,slide_277,,
192,slide_278,,
193,slide_284,,
194,slide_288,,
195,slide_292,,
196,slide_304,,
